product_name,product_id,sale_date,qty,sales_amount,currency,source
Latte,8,11/09/2024,1,35.76,PHP,Kaggle Coffee Sales
Cocoa,4,11/09/2024,1,35.76,PHP,Kaggle Coffee Sales
Americano,1,11/09/2024,1,25.96,PHP,Kaggle Coffee Sales
Americano,1,11/09/2024,1,25.96,PHP,Kaggle Coffee Sales
Americano,1,11/10/2024,1,25.96,PHP,Kaggle Coffee Sales
Cocoa,4,11/10/2024,1,35.76,PHP,Kaggle Coffee Sales
Hot Chocolate,7,11/10/2024,1,35.76,PHP,Kaggle Coffee Sales
Hot Chocolate,7,11/10/2024,1,35.76,PHP,Kaggle Coffee Sales
Cappuccino,3,11/10/2024,1,35.76,PHP,Kaggle Coffee Sales
Cappuccino,3,11/10/2024,1,35.76,PHP,Kaggle Coffee Sales
Cappuccino,3,11/11/2024,1,35.76,PHP,Kaggle Coffee Sales
Americano With Milk,2,11/11/2024,1,30.86,PHP,Kaggle Coffee Sales
Cortado,5,11/11/2024,1,25.96,PHP,Kaggle Coffee Sales
Hot Chocolate,7,11/11/2024,1,35.76,PHP,Kaggle Coffee Sales
Cappuccino,3,11/11/2024,1,35.76,PHP,Kaggle Coffee Sales
Latte,8,11/11/2024,1,35.76,PHP,Kaggle Coffee Sales
Hot Chocolate,7,11/11/2024,1,35.76,PHP,Kaggle Coffee Sales
Latte,8,11/11/2024,1,35.76,PHP,Kaggle Coffee Sales
Latte,8,11/11/2024,1,35.76,PHP,Kaggle Coffee Sales
Latte,8,11/12/2024,1,35.76,PHP,Kaggle Coffee Sales
Latte,8,11/12/2024,1,35.76,PHP,Kaggle Coffee Sales
Latte,8,11/12/2024,1,35.76,PHP,Kaggle Coffee Sales
Hot Chocolate,7,11/12/2024,1,35.76,PHP,Kaggle Coffee Sales
Hot Chocolate,7,11/12/2024,1,35.76,PHP,Kaggle Coffee Sales
Cocoa,4,11/12/2024,1,35.76,PHP,Kaggle Coffee Sales
Cappuccino,3,11/12/2024,1,35.76,PHP,Kaggle Coffee Sales
Latte,8,11/12/2024,1,35.76,PHP,Kaggle Coffee Sales
Cocoa,4,11/12/2024,1,35.76,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,30.86,PHP,Kaggle Coffee Sales
Latte,8,,1,35.76,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,30.86,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,30.86,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,30.86,PHP,Kaggle Coffee Sales
Latte,8,,1,35.76,PHP,Kaggle Coffee Sales
Latte,8,,1,35.76,PHP,Kaggle Coffee Sales
Americano,1,,1,25.96,PHP,Kaggle Coffee Sales
Espresso,6,,1,21.06,PHP,Kaggle Coffee Sales
Cappuccino,3,,1,35.76,PHP,Kaggle Coffee Sales
Latte,8,,1,35.76,PHP,Kaggle Coffee Sales
Cappuccino,3,,1,35.76,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,30.86,PHP,Kaggle Coffee Sales
Cappuccino,3,,1,35.76,PHP,Kaggle Coffee Sales
Hot Chocolate,7,,1,35.76,PHP,Kaggle Coffee Sales
Hot Chocolate,7,,1,35.76,PHP,Kaggle Coffee Sales
Cocoa,4,,1,35.76,PHP,Kaggle Coffee Sales
Hot Chocolate,7,,1,35.76,PHP,Kaggle Coffee Sales
Latte,8,,1,35.76,PHP,Kaggle Coffee Sales
Latte,8,,1,35.76,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,30.86,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,30.86,PHP,Kaggle Coffee Sales
Cocoa,4,,1,35.76,PHP,Kaggle Coffee Sales
Cocoa,4,,1,35.76,PHP,Kaggle Coffee Sales
Latte,8,,1,35.76,PHP,Kaggle Coffee Sales
Americano,1,,1,25.96,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,30.86,PHP,Kaggle Coffee Sales
Latte,8,,1,35.76,PHP,Kaggle Coffee Sales
Hot Chocolate,7,,1,35.76,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,30.86,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,30.86,PHP,Kaggle Coffee Sales
Cortado,5,,1,25.96,PHP,Kaggle Coffee Sales
Cortado,5,,1,25.96,PHP,Kaggle Coffee Sales
Hot Chocolate,7,,1,35.76,PHP,Kaggle Coffee Sales
Latte,8,,1,35.76,PHP,Kaggle Coffee Sales
Americano,1,,1,25.96,PHP,Kaggle Coffee Sales
Cappuccino,3,,1,35.76,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,30.86,PHP,Kaggle Coffee Sales
Latte,8,,1,35.76,PHP,Kaggle Coffee Sales
Latte,8,,1,35.76,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,30.86,PHP,Kaggle Coffee Sales
Latte,8,,1,35.76,PHP,Kaggle Coffee Sales
Latte,8,,1,35.76,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,30.86,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,30.86,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,30.86,PHP,Kaggle Coffee Sales
Americano,1,,1,25.96,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,30.86,PHP,Kaggle Coffee Sales
Latte,8,,1,35.76,PHP,Kaggle Coffee Sales
Latte,8,,1,35.76,PHP,Kaggle Coffee Sales
Hot Chocolate,7,,1,35.76,PHP,Kaggle Coffee Sales
Hot Chocolate,7,,1,35.76,PHP,Kaggle Coffee Sales
Hot Chocolate,7,,1,35.76,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,30.86,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,30.86,PHP,Kaggle Coffee Sales
Latte,8,,1,35.76,PHP,Kaggle Coffee Sales
Latte,8,,1,35.76,PHP,Kaggle Coffee Sales
Latte,8,,1,35.76,PHP,Kaggle Coffee Sales
Latte,8,,1,35.76,PHP,Kaggle Coffee Sales
Cocoa,4,,1,35.76,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,30.86,PHP,Kaggle Coffee Sales
Latte,8,,1,35.76,PHP,Kaggle Coffee Sales
Espresso,6,,1,21.06,PHP,Kaggle Coffee Sales
Latte,8,,1,35.76,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,30.86,PHP,Kaggle Coffee Sales
Latte,8,,1,35.76,PHP,Kaggle Coffee Sales
Cocoa,4,,1,35.76,PHP,Kaggle Coffee Sales
Cocoa,4,,1,35.76,PHP,Kaggle Coffee Sales
Cappuccino,3,,1,35.76,PHP,Kaggle Coffee Sales
Cappuccino,3,,1,35.76,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,30.86,PHP,Kaggle Coffee Sales
Latte,8,,1,35.76,PHP,Kaggle Coffee Sales
Cappuccino,3,,1,35.76,PHP,Kaggle Coffee Sales
Hot Chocolate,7,,1,35.76,PHP,Kaggle Coffee Sales
Cortado,5,,1,25.96,PHP,Kaggle Coffee Sales
Latte,8,,1,35.76,PHP,Kaggle Coffee Sales
Cocoa,4,,1,35.76,PHP,Kaggle Coffee Sales
Cocoa,4,,1,35.76,PHP,Kaggle Coffee Sales
Latte,8,,1,35.76,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,30.86,PHP,Kaggle Coffee Sales
Cortado,5,,1,25.96,PHP,Kaggle Coffee Sales
Hot Chocolate,7,,1,35.76,PHP,Kaggle Coffee Sales
Latte,8,,1,35.76,PHP,Kaggle Coffee Sales
Cappuccino,3,,1,35.76,PHP,Kaggle Coffee Sales
Latte,8,,1,35.76,PHP,Kaggle Coffee Sales
Cocoa,4,,1,35.76,PHP,Kaggle Coffee Sales
Hot Chocolate,7,,1,35.76,PHP,Kaggle Coffee Sales
Latte,8,,1,35.76,PHP,Kaggle Coffee Sales
Cortado,5,,1,25.96,PHP,Kaggle Coffee Sales
Cortado,5,,1,25.96,PHP,Kaggle Coffee Sales
Latte,8,,1,35.76,PHP,Kaggle Coffee Sales
Cappuccino,3,,1,35.76,PHP,Kaggle Coffee Sales
Americano,1,,1,25.96,PHP,Kaggle Coffee Sales
Americano,1,,1,25.96,PHP,Kaggle Coffee Sales
Hot Chocolate,7,,1,35.76,PHP,Kaggle Coffee Sales
Latte,8,,1,35.76,PHP,Kaggle Coffee Sales
Latte,8,,1,35.76,PHP,Kaggle Coffee Sales
Cappuccino,3,,1,35.76,PHP,Kaggle Coffee Sales
Latte,8,,1,35.76,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,30.86,PHP,Kaggle Coffee Sales
Cortado,5,,1,25.96,PHP,Kaggle Coffee Sales
Latte,8,,1,35.76,PHP,Kaggle Coffee Sales
Latte,8,,1,35.76,PHP,Kaggle Coffee Sales
Hot Chocolate,7,,1,35.76,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,30.86,PHP,Kaggle Coffee Sales
Hot Chocolate,7,,1,35.76,PHP,Kaggle Coffee Sales
Hot Chocolate,7,,1,35.76,PHP,Kaggle Coffee Sales
Cappuccino,3,,1,35.76,PHP,Kaggle Coffee Sales
Latte,8,,1,35.76,PHP,Kaggle Coffee Sales
Cocoa,4,,1,35.76,PHP,Kaggle Coffee Sales
Americano,1,,1,25.96,PHP,Kaggle Coffee Sales
Cocoa,4,,1,35.76,PHP,Kaggle Coffee Sales
Cocoa,4,,1,35.76,PHP,Kaggle Coffee Sales
Latte,8,,1,35.76,PHP,Kaggle Coffee Sales
Latte,8,,1,35.76,PHP,Kaggle Coffee Sales
Americano,1,,1,25.96,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,30.86,PHP,Kaggle Coffee Sales
Cocoa,4,,1,35.76,PHP,Kaggle Coffee Sales
Cappuccino,3,,1,35.76,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,30.86,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,30.86,PHP,Kaggle Coffee Sales
Latte,8,,1,35.76,PHP,Kaggle Coffee Sales
Latte,8,,1,35.76,PHP,Kaggle Coffee Sales
Cappuccino,3,,1,35.76,PHP,Kaggle Coffee Sales
Cocoa,4,,1,35.76,PHP,Kaggle Coffee Sales
Latte,8,,1,35.76,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,30.86,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,30.86,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,30.86,PHP,Kaggle Coffee Sales
Latte,8,,1,35.76,PHP,Kaggle Coffee Sales
Cocoa,4,,1,35.76,PHP,Kaggle Coffee Sales
Cocoa,4,,1,35.76,PHP,Kaggle Coffee Sales
Americano,1,,1,25.96,PHP,Kaggle Coffee Sales
Hot Chocolate,7,,1,35.76,PHP,Kaggle Coffee Sales
Cocoa,4,,1,35.76,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,30.86,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,30.86,PHP,Kaggle Coffee Sales
Americano With Milk,2,12/01/2024,1,30.86,PHP,Kaggle Coffee Sales
Americano With Milk,2,12/01/2024,1,30.86,PHP,Kaggle Coffee Sales
Americano With Milk,2,12/01/2024,1,30.86,PHP,Kaggle Coffee Sales
Americano With Milk,2,12/01/2024,1,30.86,PHP,Kaggle Coffee Sales
Cocoa,4,12/01/2024,1,35.76,PHP,Kaggle Coffee Sales
Cocoa,4,12/01/2024,1,35.76,PHP,Kaggle Coffee Sales
Cappuccino,3,12/01/2024,1,35.76,PHP,Kaggle Coffee Sales
Latte,8,12/01/2024,1,35.76,PHP,Kaggle Coffee Sales
Latte,8,12/01/2024,1,35.76,PHP,Kaggle Coffee Sales
Latte,8,12/01/2024,1,35.76,PHP,Kaggle Coffee Sales
Latte,8,12/01/2024,1,35.76,PHP,Kaggle Coffee Sales
Americano With Milk,2,12/01/2024,1,30.86,PHP,Kaggle Coffee Sales
Americano With Milk,2,12/01/2024,1,30.86,PHP,Kaggle Coffee Sales
Americano With Milk,2,12/01/2024,1,30.86,PHP,Kaggle Coffee Sales
Latte,8,12/02/2024,1,35.76,PHP,Kaggle Coffee Sales
Americano,1,12/02/2024,1,25.96,PHP,Kaggle Coffee Sales
Americano With Milk,2,12/02/2024,1,30.86,PHP,Kaggle Coffee Sales
Cocoa,4,12/02/2024,1,35.76,PHP,Kaggle Coffee Sales
Cortado,5,12/02/2024,1,25.96,PHP,Kaggle Coffee Sales
Espresso,6,12/02/2024,1,21.06,PHP,Kaggle Coffee Sales
Cappuccino,3,12/02/2024,1,35.76,PHP,Kaggle Coffee Sales
Americano,1,12/02/2024,1,25.96,PHP,Kaggle Coffee Sales
Cappuccino,3,12/02/2024,1,35.76,PHP,Kaggle Coffee Sales
Latte,8,12/03/2024,1,35.76,PHP,Kaggle Coffee Sales
Americano With Milk,2,12/03/2024,1,30.86,PHP,Kaggle Coffee Sales
Americano With Milk,2,12/03/2024,1,30.86,PHP,Kaggle Coffee Sales
Americano,1,12/03/2024,1,25.96,PHP,Kaggle Coffee Sales
Americano With Milk,2,12/03/2024,1,30.86,PHP,Kaggle Coffee Sales
Americano With Milk,2,12/03/2024,1,30.86,PHP,Kaggle Coffee Sales
Americano With Milk,2,12/03/2024,1,30.86,PHP,Kaggle Coffee Sales
Cocoa,4,12/03/2024,1,35.76,PHP,Kaggle Coffee Sales
Latte,8,12/03/2024,1,35.76,PHP,Kaggle Coffee Sales
Cappuccino,3,12/03/2024,1,35.76,PHP,Kaggle Coffee Sales
Hot Chocolate,7,12/03/2024,1,35.76,PHP,Kaggle Coffee Sales
Americano With Milk,2,12/03/2024,1,30.86,PHP,Kaggle Coffee Sales
Cappuccino,3,12/03/2024,1,35.76,PHP,Kaggle Coffee Sales
Cortado,5,12/04/2024,1,25.96,PHP,Kaggle Coffee Sales
Latte,8,12/04/2024,1,35.76,PHP,Kaggle Coffee Sales
Latte,8,12/04/2024,1,35.76,PHP,Kaggle Coffee Sales
Americano,1,12/04/2024,1,25.96,PHP,Kaggle Coffee Sales
Americano With Milk,2,12/04/2024,1,30.86,PHP,Kaggle Coffee Sales
Americano With Milk,2,12/04/2024,1,30.86,PHP,Kaggle Coffee Sales
Americano With Milk,2,12/04/2024,1,30.86,PHP,Kaggle Coffee Sales
Hot Chocolate,7,12/04/2024,1,35.76,PHP,Kaggle Coffee Sales
Americano With Milk,2,12/04/2024,1,30.86,PHP,Kaggle Coffee Sales
Hot Chocolate,7,12/04/2024,1,35.76,PHP,Kaggle Coffee Sales
Americano,1,12/05/2024,1,25.96,PHP,Kaggle Coffee Sales
Cortado,5,12/05/2024,1,25.96,PHP,Kaggle Coffee Sales
Americano With Milk,2,12/05/2024,1,30.86,PHP,Kaggle Coffee Sales
Americano With Milk,2,12/05/2024,1,30.86,PHP,Kaggle Coffee Sales
Latte,8,12/05/2024,1,35.76,PHP,Kaggle Coffee Sales
Americano,1,12/05/2024,1,25.96,PHP,Kaggle Coffee Sales
Cappuccino,3,12/05/2024,1,35.76,PHP,Kaggle Coffee Sales
Latte,8,12/05/2024,1,35.76,PHP,Kaggle Coffee Sales
Latte,8,12/05/2024,1,35.76,PHP,Kaggle Coffee Sales
Latte,8,12/06/2024,1,35.76,PHP,Kaggle Coffee Sales
Hot Chocolate,7,12/06/2024,1,35.76,PHP,Kaggle Coffee Sales
Latte,8,12/06/2024,1,35.76,PHP,Kaggle Coffee Sales
Hot Chocolate,7,12/06/2024,1,35.76,PHP,Kaggle Coffee Sales
Americano With Milk,2,12/07/2024,1,30.86,PHP,Kaggle Coffee Sales
Americano,1,12/07/2024,1,25.96,PHP,Kaggle Coffee Sales
Latte,8,12/07/2024,1,35.76,PHP,Kaggle Coffee Sales
Cappuccino,3,12/07/2024,1,35.76,PHP,Kaggle Coffee Sales
Americano With Milk,2,12/07/2024,1,30.86,PHP,Kaggle Coffee Sales
Americano,1,12/07/2024,1,25.96,PHP,Kaggle Coffee Sales
Cortado,5,12/08/2024,1,25.96,PHP,Kaggle Coffee Sales
Latte,8,12/08/2024,1,35.76,PHP,Kaggle Coffee Sales
Cappuccino,3,12/08/2024,1,35.76,PHP,Kaggle Coffee Sales
Cortado,5,12/08/2024,1,25.96,PHP,Kaggle Coffee Sales
Americano With Milk,2,12/08/2024,1,30.86,PHP,Kaggle Coffee Sales
Americano With Milk,2,12/08/2024,1,30.86,PHP,Kaggle Coffee Sales
Cappuccino,3,12/08/2024,1,35.76,PHP,Kaggle Coffee Sales
Espresso,6,12/08/2024,1,21.06,PHP,Kaggle Coffee Sales
Cappuccino,3,12/08/2024,1,35.76,PHP,Kaggle Coffee Sales
Americano With Milk,2,12/08/2024,1,30.86,PHP,Kaggle Coffee Sales
Americano With Milk,2,12/08/2024,1,30.86,PHP,Kaggle Coffee Sales
Cappuccino,3,12/09/2024,1,35.76,PHP,Kaggle Coffee Sales
Americano,1,12/09/2024,1,25.96,PHP,Kaggle Coffee Sales
Americano With Milk,2,12/09/2024,1,30.86,PHP,Kaggle Coffee Sales
Cortado,5,12/09/2024,1,25.96,PHP,Kaggle Coffee Sales
Cocoa,4,12/09/2024,1,35.76,PHP,Kaggle Coffee Sales
Cortado,5,12/10/2024,1,25.96,PHP,Kaggle Coffee Sales
Hot Chocolate,7,12/10/2024,1,35.76,PHP,Kaggle Coffee Sales
Latte,8,12/11/2024,1,35.76,PHP,Kaggle Coffee Sales
Cortado,5,12/11/2024,1,25.96,PHP,Kaggle Coffee Sales
Hot Chocolate,7,12/11/2024,1,35.76,PHP,Kaggle Coffee Sales
Espresso,6,12/11/2024,1,21.06,PHP,Kaggle Coffee Sales
Cocoa,4,12/11/2024,1,35.76,PHP,Kaggle Coffee Sales
Latte,8,12/11/2024,1,35.76,PHP,Kaggle Coffee Sales
Latte,8,12/11/2024,1,35.76,PHP,Kaggle Coffee Sales
Americano With Milk,2,12/12/2024,1,30.86,PHP,Kaggle Coffee Sales
Americano,1,12/12/2024,1,25.96,PHP,Kaggle Coffee Sales
Espresso,6,12/12/2024,1,21.06,PHP,Kaggle Coffee Sales
Espresso,6,12/12/2024,1,21.06,PHP,Kaggle Coffee Sales
Americano,1,12/12/2024,1,25.96,PHP,Kaggle Coffee Sales
Cocoa,4,12/12/2024,1,35.76,PHP,Kaggle Coffee Sales
Cocoa,4,12/12/2024,1,35.76,PHP,Kaggle Coffee Sales
Americano,1,,1,25.96,PHP,Kaggle Coffee Sales
Americano,1,,1,25.96,PHP,Kaggle Coffee Sales
Hot Chocolate,7,,1,35.76,PHP,Kaggle Coffee Sales
Hot Chocolate,7,,1,35.76,PHP,Kaggle Coffee Sales
Cocoa,4,,1,35.76,PHP,Kaggle Coffee Sales
Cappuccino,3,,1,35.76,PHP,Kaggle Coffee Sales
Cappuccino,3,,1,35.76,PHP,Kaggle Coffee Sales
Latte,8,,1,35.76,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,30.86,PHP,Kaggle Coffee Sales
Cocoa,4,,1,35.76,PHP,Kaggle Coffee Sales
Cappuccino,3,,1,35.76,PHP,Kaggle Coffee Sales
Americano,1,,1,25.96,PHP,Kaggle Coffee Sales
Latte,8,,1,35.76,PHP,Kaggle Coffee Sales
Cocoa,4,,1,35.76,PHP,Kaggle Coffee Sales
Americano,1,,1,25.96,PHP,Kaggle Coffee Sales
Americano,1,,1,25.96,PHP,Kaggle Coffee Sales
Americano,1,,1,25.96,PHP,Kaggle Coffee Sales
Americano,1,,1,25.96,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,30.86,PHP,Kaggle Coffee Sales
Latte,8,,1,35.76,PHP,Kaggle Coffee Sales
Cocoa,4,,1,35.76,PHP,Kaggle Coffee Sales
Hot Chocolate,7,,1,35.76,PHP,Kaggle Coffee Sales
Latte,8,,1,35.76,PHP,Kaggle Coffee Sales
Hot Chocolate,7,,1,35.76,PHP,Kaggle Coffee Sales
Cocoa,4,,1,35.76,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,30.86,PHP,Kaggle Coffee Sales
Latte,8,,1,35.76,PHP,Kaggle Coffee Sales
Hot Chocolate,7,,1,35.76,PHP,Kaggle Coffee Sales
Latte,8,,1,35.76,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,30.86,PHP,Kaggle Coffee Sales
Cortado,5,,1,25.96,PHP,Kaggle Coffee Sales
Cappuccino,3,,1,35.76,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,30.86,PHP,Kaggle Coffee Sales
Americano,1,,1,25.96,PHP,Kaggle Coffee Sales
Cocoa,4,,1,35.76,PHP,Kaggle Coffee Sales
Cappuccino,3,,1,35.76,PHP,Kaggle Coffee Sales
Cocoa,4,,1,35.76,PHP,Kaggle Coffee Sales
Latte,8,,1,35.76,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,30.86,PHP,Kaggle Coffee Sales
Latte,8,,1,35.76,PHP,Kaggle Coffee Sales
Cappuccino,3,,1,35.76,PHP,Kaggle Coffee Sales
Hot Chocolate,7,,1,35.76,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,30.86,PHP,Kaggle Coffee Sales
Espresso,6,,1,21.06,PHP,Kaggle Coffee Sales
Hot Chocolate,7,,1,35.76,PHP,Kaggle Coffee Sales
Cappuccino,3,,1,35.76,PHP,Kaggle Coffee Sales
Cappuccino,3,,1,35.76,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,30.86,PHP,Kaggle Coffee Sales
Hot Chocolate,7,,1,35.76,PHP,Kaggle Coffee Sales
Latte,8,,1,35.76,PHP,Kaggle Coffee Sales
Cappuccino,3,,1,35.76,PHP,Kaggle Coffee Sales
Cortado,5,,1,25.96,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,30.86,PHP,Kaggle Coffee Sales
Cappuccino,3,,1,35.76,PHP,Kaggle Coffee Sales
Cortado,5,,1,25.96,PHP,Kaggle Coffee Sales
Espresso,6,,1,21.06,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,30.86,PHP,Kaggle Coffee Sales
Cortado,5,,1,25.96,PHP,Kaggle Coffee Sales
Cappuccino,3,,1,35.76,PHP,Kaggle Coffee Sales
Cappuccino,3,,1,35.76,PHP,Kaggle Coffee Sales
Cappuccino,3,,1,35.76,PHP,Kaggle Coffee Sales
Latte,8,,1,35.76,PHP,Kaggle Coffee Sales
Americano,1,,1,25.96,PHP,Kaggle Coffee Sales
Hot Chocolate,7,,1,35.76,PHP,Kaggle Coffee Sales
Latte,8,,1,35.76,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,30.86,PHP,Kaggle Coffee Sales
Latte,8,,1,35.76,PHP,Kaggle Coffee Sales
Cocoa,4,,1,35.76,PHP,Kaggle Coffee Sales
Hot Chocolate,7,,1,35.76,PHP,Kaggle Coffee Sales
Cortado,5,,1,25.96,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,30.86,PHP,Kaggle Coffee Sales
Cortado,5,,1,25.96,PHP,Kaggle Coffee Sales
Cortado,5,,1,25.96,PHP,Kaggle Coffee Sales
Latte,8,,1,35.76,PHP,Kaggle Coffee Sales
Cortado,5,,1,25.96,PHP,Kaggle Coffee Sales
Cappuccino,3,,1,35.76,PHP,Kaggle Coffee Sales
Cappuccino,3,,1,35.76,PHP,Kaggle Coffee Sales
Hot Chocolate,7,,1,35.76,PHP,Kaggle Coffee Sales
Hot Chocolate,7,,1,35.76,PHP,Kaggle Coffee Sales
Hot Chocolate,7,,1,35.76,PHP,Kaggle Coffee Sales
Cocoa,4,,1,35.76,PHP,Kaggle Coffee Sales
Cortado,5,,1,25.96,PHP,Kaggle Coffee Sales
Cortado,5,,1,25.96,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,30.86,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,30.86,PHP,Kaggle Coffee Sales
Cappuccino,3,,1,35.76,PHP,Kaggle Coffee Sales
Latte,8,,1,35.76,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,30.86,PHP,Kaggle Coffee Sales
Latte,8,,1,35.76,PHP,Kaggle Coffee Sales
Cortado,5,,1,25.96,PHP,Kaggle Coffee Sales
Latte,8,,1,35.76,PHP,Kaggle Coffee Sales
Cortado,5,,1,25.96,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,30.86,PHP,Kaggle Coffee Sales
Hot Chocolate,7,,1,35.76,PHP,Kaggle Coffee Sales
Cortado,5,,1,25.96,PHP,Kaggle Coffee Sales
Hot Chocolate,7,,1,35.76,PHP,Kaggle Coffee Sales
Latte,8,,1,35.76,PHP,Kaggle Coffee Sales
Espresso,6,,1,21.06,PHP,Kaggle Coffee Sales
Cappuccino,3,,1,35.76,PHP,Kaggle Coffee Sales
Latte,8,,1,35.76,PHP,Kaggle Coffee Sales
Latte,8,,1,35.76,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,30.86,PHP,Kaggle Coffee Sales
Americano,1,,1,25.96,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,30.86,PHP,Kaggle Coffee Sales
Americano,1,,1,25.96,PHP,Kaggle Coffee Sales
Cappuccino,3,,1,35.76,PHP,Kaggle Coffee Sales
Cocoa,4,,1,35.76,PHP,Kaggle Coffee Sales
Cocoa,4,,1,35.76,PHP,Kaggle Coffee Sales
Latte,8,,1,35.76,PHP,Kaggle Coffee Sales
Cappuccino,3,,1,35.76,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,30.86,PHP,Kaggle Coffee Sales
Cappuccino,3,,1,35.76,PHP,Kaggle Coffee Sales
Espresso,6,,1,21.06,PHP,Kaggle Coffee Sales
Americano,1,,1,25.96,PHP,Kaggle Coffee Sales
Cortado,5,,1,25.96,PHP,Kaggle Coffee Sales
Cortado,5,,1,25.96,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,30.86,PHP,Kaggle Coffee Sales
Latte,8,,1,35.76,PHP,Kaggle Coffee Sales
Americano,1,,1,25.96,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,30.86,PHP,Kaggle Coffee Sales
Cocoa,4,,1,35.76,PHP,Kaggle Coffee Sales
Cortado,5,,1,25.96,PHP,Kaggle Coffee Sales
Cortado,5,,1,25.96,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,30.86,PHP,Kaggle Coffee Sales
Latte,8,,1,35.76,PHP,Kaggle Coffee Sales
Cappuccino,3,,1,35.76,PHP,Kaggle Coffee Sales
Hot Chocolate,7,,1,35.76,PHP,Kaggle Coffee Sales
Latte,8,,1,35.76,PHP,Kaggle Coffee Sales
Cappuccino,3,,1,35.76,PHP,Kaggle Coffee Sales
Cortado,5,,1,25.96,PHP,Kaggle Coffee Sales
Espresso,6,,1,21.06,PHP,Kaggle Coffee Sales
Americano,1,,1,25.96,PHP,Kaggle Coffee Sales
Cortado,5,,1,25.96,PHP,Kaggle Coffee Sales
Espresso,6,,1,21.06,PHP,Kaggle Coffee Sales
Cortado,5,,1,25.96,PHP,Kaggle Coffee Sales
Hot Chocolate,7,,1,35.76,PHP,Kaggle Coffee Sales
Latte,8,,1,35.76,PHP,Kaggle Coffee Sales
Cortado,5,,1,25.96,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,30.86,PHP,Kaggle Coffee Sales
Latte,8,,1,35.76,PHP,Kaggle Coffee Sales
Hot Chocolate,7,,1,35.76,PHP,Kaggle Coffee Sales
Latte,8,,1,35.76,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,30.86,PHP,Kaggle Coffee Sales
Americano With Milk,2,,1,30.86,PHP,Kaggle Coffee Sales
Americano,1,,1,25.96,PHP,Kaggle Coffee Sales
Cappuccino,3,,1,35.76,PHP,Kaggle Coffee Sales
Cortado,5,,1,25.96,PHP,Kaggle Coffee Sales
Cappuccino,3,,1,35.76,PHP,Kaggle Coffee Sales
Cortado,5,,1,25.96,PHP,Kaggle Coffee Sales
